16.98339653,17.93694115,18.57286644,19.07141685,19.05452347,20.99124336,21.15433311,21.5257473,21.57803917,22.55696678,24.04073334,23.77472687,22.17740822,23.57593155,23.67067719,23.94239426,23.78603554,24.55370522,23.79878044,25.87969208,24.57605743,25.83368301,25.28944588,25.70561028,26.23495865,26.15563202,26.53599548,26.58680344,27.16779709,26.99596596,27.26475906,27.17713547,27.2520771,27.17879868,28.68021011,28.88275719,27.93162346,28.55453682,29.02724648,28.72593117,28.43540001,29.51581192,29.56198692,29.33459091,30.39468193,30.76584244,29.79483223,30.77136993,29.9730835,29.57049751,31.12574196,31.6844101,31.32255745,31.88443756,31.24224854,31.90246201,32.74693298,32.29421997,33.34341431,32.9422226,32.51787186,32.14392853,33.50373459,32.91928101,33.19164276,34.49824524,33.96783066,32.91753006,34.52427673,34.30975723,34.71454239,34.03808212,34.37699509,34.23149109,34.01000595,34.05374527,33.21917343,34.29608917,34.74617767,33.71575165,34.15397263,34.37569427,34.94247437,35.08311081,34.22791672,35.09651184,34.77617264,34.5438118,35.39922714,35.81271362,35.39262772,35.35317612,34.93600464,35.04853439,1
19.79034042,22.50199699,23.57321548,24.36956596,24.88343239,27.22109795,28.12884521,27.72512245,28.63875389,29.30675507,31.58231354,32.77421188,31.57549667,32.72854996,33.98202133,34.10946655,33.14006424,34.88778305,34.79436493,35.35969162,35.38683701,36.4905014,36.1260643,36.50042725,36.41566467,36.77490616,37.5989151,38.2282753,38.772892,39.33895874,39.81444168,39.36602783,39.3014679,39.04769897,39.29316711,40.12050629,39.75017929,41.49295425,42.4565239,41.90138245,41.33017349,41.53601456,43.11889648,43.06557465,42.26150131,44.3915062,42.45487213,43.96160889,44.91469193,43.73009491,44.02527618,45.8592453,44.38370132,45.10834885,44.81231308,45.29958344,45.16297913,44.93571472,46.64182663,45.08927536,45.41095734,45.17955017,45.28982162,45.74643326,45.73040009,45.7190094,44.99796295,45.24292374,45.23461151,44.37926102,44.73516846,43.34416199,45.22111511,44.43847656,44.02109146,45.42618561,44.10593033,43.72246552,43.8170166,43.60116196,43.84949112,44.66908646,43.77443314,44.52332687,43.34203339,43.12230301,44.65385056,42.95277786,43.18733597,43.03636551,43.72748947,44.18087769,43.02537537,43.62859726,1
11.90077591,12.21947479,11.91151428,12.26952267,11.76020718,12.15188026,12.29458427,12.64574242,12.03495693,13.49089527,13.89905834,13.99970055,13.39791489,13.85291004,14.17469692,14.10762405,14.49724007,14.64766026,15.16008091,14.73771572,15.05270767,15.23393631,14.92140961,15.82365322,15.01535892,15.39584351,14.91993713,16.5663414,15.89340115,17.07465935,16.88433838,17.58730507,17.05991364,17.61632729,17.24382782,17.14084816,17.55748367,18.27136993,17.81972122,18.41437721,19.42934608,18.63775063,18.70840836,18.85943794,19.03493309,19.69441032,19.2460537,20.52270508,20.39663315,19.98962784,20.04378319,20.58933258,21.33595085,19.81560135,20.77547646,21.80104828,22.06079674,21.4879055,21.46423912,21.72555542,21.74100685,22.48044014,22.89143944,22.64557648,22.00647354,22.65230751,22.45804405,22.7107048,22.73096848,23.59096146,22.46661186,23.94982338,23.09186745,23.59116936,24.03350639,23.17813683,22.75078773,23.96992111,23.42058754,24.0301075,22.96000671,23.27245712,23.96595383,24.29375267,24.38747597,23.72538757,24.34431076,23.83179092,24.64538383,24.6788559,23.39127541,24.54188538,23.49713516,24.85004997,1
2.148971796,2.649880648,2.469474554,2.212192059,2.390517235,2.143339872,2.642228842,2.815302134,2.91217351,2.787632942,2.668192148,3.199132919,2.927442551,3.458973408,3.761742353,3.707373857,3.699772358,3.618671894,3.749513149,4.321378708,4.751556873,4.586333752,4.8827281,5.510347843,5.976202965,6.383437634,6.314147472,7.640145779,7.290810585,7.476690769,7.892941475,7.980246067,8.25385952,9.068236351,8.870303154,10.03988934,10.91941071,11.14412117,11.57022381,12.5651226,13.16162777,13.87794018,14.65976143,16.10260773,16.85027885,17.31446838,18.23718643,18.6308651,19.85061455,21.14458466,21.27707672,21.91978264,22.68497658,23.448843,23.26177788,24.00504494,25.77303505,25.3590107,25.67045212,25.52367592,26.94874191,26.36532021,27.12260056,28.03249359,27.16867447,28.6981945,28.21414375,29.48420715,28.51765633,28.43079948,28.2690239,28.79448509,29.0227375,29.27470398,29.47405815,29.12031555,29.92708397,29.64770126,28.8973465,29.37585831,29.80247688,30.44015121,30.47890472,30.501091,29.73949051,29.38428116,29.14346886,30.2881813,30.12332153,30.61410904,31.49260712,30.55140114,31.08112907,32.17071915,1
15.08972454,15.89564896,16.49187279,16.11283112,16.42370987,16.61961174,16.42318916,17.00440216,17.77215767,17.56514549,18.10248184,18.22195816,18.63470459,19.26818848,19.34801674,19.34060287,19.74154091,19.73658562,20.20579338,19.74399757,20.01085281,20.89352417,21.18505287,22.46142006,22.35529518,22.24180412,22.27750587,22.17078781,23.24404716,23.71767235,24.87765694,24.80582809,24.41016579,25.29308701,25.0897007,26.22896194,25.41350746,26.28832817,27.13178635,27.595047,27.70399857,27.88955688,28.01565361,28.71651649,28.53081512,29.3763752,29.01828957,29.81703186,31.21138191,31.1661396,30.32709122,31.20632362,30.00967789,31.20970154,31.06609344,32.22198486,31.43745232,31.78511047,31.42219925,31.71102524,32.47579575,32.87787247,32.81483841,33.02798843,32.04321289,33.25435257,33.85083008,32.64485931,33.44638062,32.51979828,33.20021057,33.25864029,34.39317703,34.09445953,34.94288635,34.24489975,33.64086533,33.34766388,34.1617012,35.09918213,34.41373444,35.3783989,34.46263504,35.40839767,35.76448059,33.86431503,34.25162888,35.52288818,34.13121033,34.68225479,34.78617096,34.99303436,34.27461243,35.13852692,1
13.43601227,16.31435204,17.62423897,17.89689827,18.6900425,20.40634346,22.09686089,22.5833683,23.67196083,25.81523895,24.91144562,25.45735741,25.5317421,25.85492325,25.90450287,27.7004528,27.49482536,28.12202835,28.1931076,27.97163773,29.09095573,27.58612442,28.6244545,29.59923744,28.77676582,30.02976418,30.34806442,30.1506958,29.64128685,31.29067421,31.48485184,30.1209507,31.51191711,31.8360405,30.95949364,31.72633171,32.89741516,32.54048157,33.43192673,32.5388298,33.55204773,33.03670883,33.5686264,33.77614975,34.52872467,33.94992447,34.18331146,34.3365593,35.91902542,35.15275192,34.13276291,36.26329803,35.83116913,36.04459763,36.9299736,36.43111801,35.12618637,36.98631668,36.19934082,37.01104736,36.0437851,36.96824646,35.51418304,36.82340622,36.44667816,36.8122139,35.57690048,35.42147064,36.32275391,37.20869064,36.28881836,36.14541626,36.23965073,35.9890213,35.72885513,36.18190765,36.75039673,36.0909462,36.32631683,36.38021088,35.23181534,37.58725357,36.77890015,36.1491394,37.69849396,36.68579102,35.97468948,37.1922226,36.899189,36.64596176,36.27694702,37.49772263,36.76596832,38.6254425,1
7.052062511,7.589735508,8.827553749,8.431916237,8.754172325,10.21321297,10.17311192,11.16344357,11.75947571,13.10256958,13.143507,15.06117725,14.10362816,14.47257996,14.15692997,15.01451874,15.08213329,15.09695625,16.0304451,15.367033,15.02551174,15.99546242,15.61073494,16.18170547,15.14605713,17.08508301,16.6940937,16.90060043,17.07118607,17.81746483,17.39766312,17.93562698,17.99446678,17.94461632,17.60193253,18.3576107,18.14397621,18.84123039,17.78692245,18.53532982,18.23968124,18.50487709,19.79480553,19.03206635,20.15869522,20.17131042,20.52662659,20.49146843,20.55841255,20.49699402,20.99003029,20.70134735,21.72313499,21.67253113,21.51456642,21.76671791,21.57818413,21.41187477,21.57500458,21.84472656,21.89716339,21.70619965,22.21519852,21.94017982,22.56401825,21.3422451,21.93538666,22.27155876,22.28119659,22.81017685,22.75770569,23.11914444,22.53144264,23.24486351,21.66981888,21.77236176,22.25594711,22.35722351,21.66544914,22.63723755,23.20290375,22.36595535,22.7856884,22.93933487,23.08219337,22.60661888,23.30631447,23.72960281,21.97563934,23.42427254,22.59490776,23.53706741,23.4593544,24.10287285,1
8.691924095,8.920573235,9.043488503,9.187514305,9.517465591,10.8427515,10.90961838,11.61502266,11.82530499,13.64894295,13.83599854,13.70721531,14.47418499,13.67373943,13.27447224,13.99649715,14.89172459,14.95326424,15.63608456,15.56361866,14.9575634,14.91061974,15.21272278,14.86856079,14.33739185,15.82609749,16.03416252,17.42573166,17.24357605,16.91364098,17.36748505,16.51337433,16.71326256,17.7593441,17.54052925,17.8299427,17.40130997,17.69638062,17.9218483,18.92206955,18.5232029,18.70667458,19.19615364,18.98721695,18.98322678,19.80636215,19.71771622,20.34565163,20.06980896,19.88841438,20.15045547,19.98612213,21.02264023,20.54644966,20.44485092,20.70591354,21.08175087,21.25932312,20.92320442,20.80875778,21.75184441,21.14609337,21.31518364,21.45380211,21.78412247,22.15426445,21.00876808,21.86018562,22.59155846,22.7402401,21.54803085,22.19795609,23.06512451,21.90137672,21.76778412,22.20354271,21.55807304,22.77432251,22.68882942,21.56481743,22.31508827,22.14988899,23.1047039,22.47309113,22.39056778,22.30574989,22.6225071,22.10486984,23.73526955,23.36537933,23.59624863,23.42300987,23.27517319,24.60511208,1
14.48435974,15.19753647,15.64281368,18.5945549,17.59626579,18.85900116,19.59391403,20.17063904,21.09905052,22.2913456,21.87524605,22.25276947,22.19015312,23.25460434,23.83641624,23.16214943,23.39870262,24.41890526,24.06496239,23.56843758,24.83695984,24.54370308,24.59296227,24.6646328,26.42163467,26.35221481,25.29891205,26.45562744,27.00701714,27.83794403,26.23989868,27.52389526,27.07862854,26.56499672,27.05717659,27.68855667,27.25692368,27.50845718,27.97251511,28.02888489,28.56812477,28.84349823,29.27021027,28.9415493,27.92351532,30.39735031,30.41363907,29.74749947,30.54828644,30.39236069,30.09726524,30.1536808,30.70654488,30.56878471,31.89087105,32.1139946,31.31251526,30.80179977,31.25099754,31.54703522,31.6667614,31.11972618,31.558815,31.16509438,31.73383713,31.9635601,31.74430847,33.1693306,31.32241249,31.54107857,29.12768364,30.50912094,30.70939827,30.35679817,29.9477787,30.79640007,30.72930527,30.03651619,29.76110458,31.53153419,29.99432564,30.64882278,31.44749641,29.41965103,30.34306526,31.27432251,30.68285751,31.70495796,31.48359871,32.89453125,32.37117004,31.19210052,30.90042114,32.69447327,1
4.544236183,4.343198776,4.215224266,4.472369671,4.724351406,5.248795509,4.201653481,4.435046673,4.246797085,5.304345131,5.684228897,5.864555836,5.387932301,5.53386879,4.170069695,5.521138191,5.014950752,5.846837044,5.405762672,5.271781445,5.016827583,5.476694107,4.967998505,5.553848743,5.428465843,5.649192333,5.099792957,5.789023876,6.012042046,5.980869293,5.71736145,6.224225998,5.894727707,6.348608971,6.00846529,6.598712444,6.581977844,6.679628372,6.093613148,7.160285473,6.337882996,6.830993652,6.687661171,7.637246132,7.075331211,7.611682892,7.260966301,7.146118164,7.038240433,7.525506973,8.108482361,8.056355476,7.424240112,8.504646301,7.980905533,8.145831108,8.219454765,8.512982368,8.322901726,8.437093735,8.351918221,9.247637749,9.618991852,8.786363602,8.425887108,8.8745718,8.722300529,9.508546829,9.135172844,9.265280724,9.443135262,9.462478638,9.045851707,9.230986595,9.162973404,9.652447701,9.16865921,9.530805588,9.025094032,9.782437325,9.261808395,9.697846413,8.793528557,9.943867683,10.37392235,10.21864414,9.549005508,9.713849068,9.730429649,10.31790447,9.653371811,10.49514389,9.948088646,10.50859547,1
